# tau_us,P_x
1.538499999999999979e+01,9.992817638161476390e-01
1.539000000000000057e+01,9.989724444843295359e-01
1.539499999999999957e+01,9.967505116630258621e-01
1.540000000000000036e+01,9.952559908458532556e-01
1.540500000000000114e+01,9.962918482457565617e-01
1.541000000000000014e+01,9.986693830034985009e-01
1.541500000000000092e+01,9.995499002379217846e-01
1.541999999999999993e+01,9.978229841532059163e-01
1.542500000000000071e+01,9.954892959812839948e-01
1.542999999999999972e+01,9.953168119250165313e-01
1.543500000000000050e+01,9.975547247270573070e-01
1.543999999999999950e+01,9.995625477407282800e-01
1.544500000000000028e+01,9.988846316001380732e-01
1.545000000000000107e+01,9.962204621126506954e-01
1.545500000000000007e+01,9.946611165943562982e-01
1.546000000000000085e+01,9.960593662457295494e-01
1.546499999999999986e+01,9.988026732338024516e-01
1.547000000000000064e+01,9.996114972561294110e-01
1.547499999999999964e+01,9.974029088189008130e-01
1.548000000000000043e+01,9.946511489072307199e-01
1.548500000000000121e+01,9.945307248713606274e-01
1.549000000000000021e+01,9.972049803580891325e-01
1.549500000000000099e+01,9.995477553317567709e-01
1.550000000000000000e+01,9.987052904931276176e-01
1.550500000000000078e+01,9.954736597551766542e-01
1.550999999999999979e+01,9.934390179042049684e-01
1.551500000000000057e+01,9.948588736123344933e-01
1.551999999999999957e+01,9.980717595073291815e-01
1.552500000000000036e+01,9.993532790184703751e-01
1.553000000000000114e+01,9.971791692244844629e-01
1.553500000000000014e+01,9.939613152150448272e-01
1.554000000000000092e+01,9.931312447591813530e-01
1.554499999999999993e+01,9.950564229403138228e-01
1.555000000000000071e+01,9.966226822570574129e-01
1.555499999999999972e+01,9.950580179365591249e-01
1.556000000000000050e+01,9.915995954745869811e-01
1.556499999999999950e+01,9.904600278410333747e-01
1.557000000000000028e+01,9.938268560561855924e-01
1.557500000000000107e+01,9.983766725700149447e-01
1.558000000000000007e+01,9.978845436292660409e-01
1.558500000000000085e+01,9.901533889460842897e-01
1.558999999999999986e+01,9.808110906815297181e-01
1.559500000000000064e+01,9.790875342951215199e-01
1.559999999999999964e+01,9.882820150945228477e-01
1.560500000000000043e+01,9.986598079967259345e-01
1.561000000000000121e+01,9.907701110269819811e-01
1.561500000000000021e+01,9.489480150708278217e-01
1.562000000000000099e+01,8.744911349022910230e-01
1.562500000000000000e+01,7.896351739592288865e-01
1.563000000000000078e+01,7.292827966136420370e-01
1.563499999999999979e+01,7.214136784334171937e-01
1.564000000000000057e+01,7.688968164868059674e-01
1.564499999999999957e+01,8.489284815690708585e-01
1.565000000000000036e+01,9.282055453022923786e-01
1.565500000000000114e+01,9.805627255418973842e-01
1.566000000000000014e+01,9.988024530618739849e-01
1.566500000000000092e+01,9.947971202352163811e-01
1.566999999999999993e+01,9.870592375927882411e-01
1.567500000000000071e+01,9.866705686782086815e-01
1.567999999999999972e+01,9.927794606619415596e-01
1.568500000000000050e+01,9.982502526927954367e-01
1.568999999999999950e+01,9.985023886421886541e-01
1.569500000000000028e+01,9.954191787749717690e-01
1.570000000000000107e+01,9.937820355010574813e-01
1.570500000000000007e+01,9.955612079935308723e-01
1.571000000000000085e+01,9.983965587425727151e-01
1.571499999999999986e+01,9.990125734493258136e-01
1.572000000000000064e+01,9.971489275966045618e-01
1.572499999999999964e+01,9.955204384633578041e-01
1.573000000000000043e+01,9.962757771503745197e-01
1.573500000000000121e+01,9.984699915292023498e-01
1.574000000000000021e+01,9.994080743053650462e-01
1.574500000000000099e+01,9.980080829447988133e-01
1.575000000000000000e+01,9.960821498118207495e-01
1.575500000000000078e+01,9.960481034980435133e-01
1.575999999999999979e+01,9.979627712251013527e-01
1.576500000000000057e+01,9.994931466158304412e-01
1.576999999999999957e+01,9.987899810077205398e-01
1.577500000000000036e+01,9.967533314155683222e-01
1.578000000000000114e+01,9.959322436761042230e-01
1.578500000000000014e+01,9.973982293395416976e-01
1.579000000000000092e+01,9.994118965905500751e-01
1.579499999999999993e+01,9.995152037917260923e-01
1.580000000000000071e+01,9.975313898114808175e-01
1.580499999999999972e+01,9.958289663035582162e-01
1.581000000000000050e+01,9.964843310032838186e-01
1.581499999999999950e+01,9.987494408695842818e-01
1.582000000000000028e+01,9.999026854468214820e-01
1.582500000000000107e+01,9.985100586656672217e-01
1.583000000000000007e+01,9.961909787522627013e-01
1.583500000000000085e+01,9.957166371768133573e-01
1.583999999999999986e+01,9.976777221620387603e-01
1.584500000000000064e+01,9.997265557816001902e-01
1.584999999999999964e+01,9.993558039112250269e-01
1.585500000000000043e+01,9.969321970961009249e-01
1.586000000000000121e+01,9.953188005480522182e-01
1.586500000000000021e+01,9.964608406535313545e-01
1.587000000000000099e+01,9.990003170294801116e-01
1.587500000000000000e+01,9.998315183470217749e-01
1.588000000000000078e+01,9.978238967183744590e-01
1.588499999999999979e+01,9.952706119958263375e-01
1.589000000000000057e+01,9.952208621517442122e-01
1.589499999999999957e+01,9.977804199760113013e-01
1.590000000000000036e+01,9.998374804310355968e-01
1.590500000000000114e+01,9.987014686667140539e-01
1.591000000000000014e+01,9.954334656081027521e-01
1.591500000000000092e+01,9.938009969310783731e-01
1.591999999999999993e+01,9.958394022477783381e-01
1.592500000000000071e+01,9.991709544336271343e-01
1.592999999999999972e+01,9.994780871476505180e-01
1.593500000000000050e+01,9.956014769166461331e-01
1.593999999999999950e+01,9.913932526025406311e-01
1.594500000000000028e+01,9.917315081714077607e-01
1.595000000000000107e+01,9.966313708389258341e-01
1.595500000000000007e+01,9.999536361382317384e-01
1.596000000000000085e+01,9.947149534810590943e-01
1.596499999999999986e+01,9.800904857787020585e-01
1.597000000000000064e+01,9.632092228119619737e-01
1.597499999999999964e+01,9.538467175956963917e-01
1.598000000000000043e+01,9.569158540618397657e-01
1.598500000000000121e+01,9.694109307223021110e-01
1.599000000000000021e+01,9.838126026388633871e-01
1.599500000000000099e+01,9.940528004031763398e-01
1.600000000000000000e+01,9.987340278668759286e-01
1.600499999999999901e+01,9.999147467597049310e-01
1.601000000000000156e+01,9.999988101427192966e-01
1.601500000000000057e+01,9.999993599444501058e-01
1.601999999999999957e+01,9.999404288845469280e-01
1.602499999999999858e+01,9.998391790425307235e-01
1.603000000000000114e+01,9.998759011279577669e-01
1.603500000000000014e+01,9.999923313601450925e-01
1.603999999999999915e+01,9.998807815270543964e-01
1.604500000000000171e+01,9.994821028707800981e-01
1.605000000000000071e+01,9.991985939461476285e-01
1.605499999999999972e+01,9.993973729423302199e-01
1.605999999999999872e+01,9.998456052605598776e-01
1.606500000000000128e+01,9.999144641722910176e-01
1.607000000000000028e+01,9.993768533486737660e-01
1.607499999999999929e+01,9.987638244678176402e-01
1.608000000000000185e+01,9.987487355550919155e-01
1.608500000000000085e+01,9.992986082338864984e-01
1.608999999999999986e+01,9.996914089074995236e-01
1.609499999999999886e+01,9.994036404454402778e-01
1.610000000000000142e+01,9.987130406767401603e-01
1.610500000000000043e+01,9.981866672843409116e-01
1.610999999999999943e+01,9.976943158082198781e-01
1.611500000000000199e+01,9.963358812018544564e-01
1.612000000000000099e+01,9.936100559158647094e-01
1.612500000000000000e+01,9.904717425981492962e-01
1.612999999999999901e+01,9.888313094577649842e-01
1.613500000000000156e+01,9.898338495862953890e-01
1.614000000000000057e+01,9.927555709434277009e-01
1.614499999999999957e+01,9.957307626676755730e-01
1.614999999999999858e+01,9.974576398236527641e-01
1.615500000000000114e+01,9.979597021531800838e-01
1.616000000000000014e+01,9.977562478116344113e-01
1.616499999999999915e+01,9.968319775240964686e-01
1.617000000000000171e+01,9.950042183885019487e-01
1.617500000000000071e+01,9.931980580092831801e-01
1.617999999999999972e+01,9.933412401756074317e-01
1.618499999999999872e+01,9.960217322206061930e-01
1.619000000000000128e+01,9.983128485366494775e-01
1.619500000000000028e+01,9.951022283980233141e-01
1.619999999999999929e+01,9.843411317667940530e-01
1.620500000000000185e+01,9.715094768736531883e-01
1.621000000000000085e+01,9.668945644571789177e-01
1.621499999999999986e+01,9.756353431889721595e-01
1.621999999999999886e+01,9.880500699723733238e-01
1.622500000000000142e+01,9.786138781389562835e-01
1.623000000000000043e+01,9.179931241699855748e-01
1.623499999999999943e+01,7.938733329621103785e-01
1.624000000000000199e+01,6.264613229388422688e-01
1.624500000000000099e+01,4.665878541983874972e-01
1.625000000000000000e+01,3.754498162371306957e-01
1.625499999999999901e+01,3.934542713928982360e-01
1.626000000000000156e+01,5.156668465782866528e-01
1.626500000000000057e+01,6.935172633667334718e-01
1.626999999999999957e+01,8.614092131887642889e-01
1.627499999999999858e+01,9.684368561317051594e-01
1.628000000000000114e+01,9.999016513493308445e-01
1.628500000000000014e+01,9.796375535187725747e-01
1.628999999999999915e+01,9.496764879259693704e-01
1.629500000000000171e+01,9.412056626451137387e-01
1.630000000000000071e+01,9.586812396368405986e-01
1.630499999999999972e+01,9.848059620819245019e-01
1.630999999999999872e+01,9.989263885857565528e-01
1.631500000000000128e+01,9.942863499631517943e-01
1.632000000000000028e+01,9.807203821909369346e-01
1.632499999999999929e+01,9.730385042106547422e-01
1.633000000000000185e+01,9.778708886252986954e-01
1.633500000000000085e+01,9.897317192185186574e-01
1.633999999999999986e+01,9.978348425991909743e-01
1.634499999999999886e+01,9.964830431813216371e-01
1.635000000000000142e+01,9.891331007301478184e-01
1.635500000000000043e+01,9.837040510049063213e-01
1.635999999999999943e+01,9.850832348905468328e-01
1.636500000000000199e+01,9.914400214049934323e-01
1.637000000000000099e+01,9.968309452693148165e-01
1.637500000000000000e+01,9.970400267418204621e-01
1.637999999999999901e+01,9.928938118965673354e-01
1.638500000000000156e+01,9.887705228976069183e-01
1.639000000000000057e+01,9.885146105310079756e-01
1.639499999999999957e+01,9.922299059682562206e-01
1.639999999999999858e+01,9.964826116724141425e-01
1.640500000000000114e+01,9.975306504244061401e-01
1.641000000000000014e+01,9.945382327109739684e-01
1.641499999999999915e+01,9.902128787908275331e-01
1.642000000000000171e+01,9.884885442730264593e-01
1.642500000000000071e+01,9.910870615786384619e-01
1.642999999999999972e+01,9.959420844374011761e-01
1.643499999999999872e+01,9.989264865073501642e-01
1.644000000000000128e+01,9.974262979202273005e-01
1.644500000000000028e+01,9.927344379023081977e-01
1.644999999999999929e+01,9.889951116877799819e-01
1.645500000000000185e+01,9.895039392629103592e-01
1.646000000000000085e+01,9.938098659169281035e-01
1.646499999999999986e+01,9.980483557118873250e-01
1.646999999999999886e+01,9.980590139997733701e-01
1.647500000000000142e+01,9.929484530321411873e-01
1.648000000000000043e+01,9.861499867060461444e-01
1.648499999999999943e+01,9.829703242116245576e-01
1.649000000000000199e+01,9.866676498463543554e-01
1.649500000000000099e+01,9.949258064051647032e-01
1.650000000000000000e+01,9.981958062018689848e-01
1.650499999999999901e+01,9.828987705120195706e-01
1.651000000000000156e+01,9.391741273587623784e-01
1.651500000000000057e+01,8.685456860309461735e-01
1.651999999999999957e+01,7.886729393991163128e-01
1.652499999999999858e+01,7.305699972869168501e-01
1.653000000000000114e+01,7.224117701781133105e-01
1.653500000000000014e+01,7.695475978559287444e-01
1.653999999999999915e+01,8.504643679283879765e-01
1.654500000000000171e+01,9.309383679651237475e-01
1.655000000000000071e+01,9.829557214382774744e-01
1.655499999999999972e+01,9.982081413204592080e-01
1.655999999999999872e+01,9.895279402575786198e-01
1.656500000000000128e+01,9.781065192347171422e-01
1.657000000000000028e+01,9.770967708372082505e-01
1.657499999999999929e+01,9.855372000826587708e-01
1.658000000000000185e+01,9.944508257114395011e-01
1.658500000000000085e+01,9.968984973917395243e-01
1.658999999999999986e+01,9.933650983265216450e-01
1.659499999999999886e+01,9.892891774201820754e-01
1.660000000000000142e+01,9.888555746399597668e-01
1.660500000000000043e+01,9.917532612648667367e-01
1.660999999999999943e+01,9.948895994819000332e-01
1.661500000000000199e+01,9.958940605161692439e-01
1.662000000000000099e+01,9.948693524830425350e-01
1.662500000000000000e+01,9.934495673339273081e-01
1.662999999999999901e+01,9.928812965638700305e-01
1.663500000000000156e+01,9.933060995892681877e-01
1.664000000000000057e+01,9.942997201435708199e-01
1.664499999999999957e+01,9.953656694359681589e-01
1.664999999999999858e+01,9.960091485052778859e-01
1.665500000000000114e+01,9.958117321374928554e-01
1.666000000000000014e+01,9.947864528709673415e-01
1.666499999999999915e+01,9.937315038035792192e-01
1.667000000000000171e+01,9.937716619172540788e-01
1.667500000000000071e+01,9.951806846464830159e-01
1.667999999999999972e+01,9.968655943160458222e-01
1.668499999999999872e+01,9.972602392792058179e-01
1.669000000000000128e+01,9.958733763494673763e-01
1.669500000000000028e+01,9.939790100130000416e-01
1.669999999999999929e+01,9.934955950068199426e-01
1.670500000000000185e+01,9.950583262729912892e-01
1.671000000000000085e+01,9.973273564691628179e-01
1.671499999999999986e+01,9.982177889203092125e-01
1.671999999999999886e+01,9.968799994868895453e-01
1.672500000000000142e+01,9.945418989409265942e-01
1.673000000000000043e+01,9.933120651591724748e-01
1.673499999999999943e+01,9.941445311209002877e-01
1.674000000000000199e+01,9.959895610030695678e-01
1.674500000000000099e+01,9.968775651728494225e-01
1.675000000000000000e+01,9.958974006728441575e-01
1.675499999999999901e+01,9.941674014045707164e-01
1.676000000000000156e+01,9.937625283239421847e-01
1.676500000000000057e+01,9.955919072124632674e-01
1.676999999999999957e+01,9.983055564395146853e-01
1.677499999999999858e+01,9.993969533698576768e-01
1.678000000000000114e+01,9.976623963321276101e-01
1.678500000000000014e+01,9.946482376549722337e-01
1.678999999999999915e+01,9.933455912570119395e-01
1.679500000000000171e+01,9.951791916767874779e-01
1.680000000000000071e+01,9.983452426106447231e-01
1.680499999999999972e+01,9.994868901737106182e-01
1.680999999999999872e+01,9.973550011492219314e-01
1.681500000000000128e+01,9.943196932120823561e-01
1.682000000000000028e+01,9.931353005754609553e-01
1.682499999999999929e+01,9.916867940538074411e-01
1.683000000000000185e+01,9.817241289882108202e-01
1.683500000000000085e+01,9.553870194065734456e-01
1.683999999999999986e+01,9.155251739524454813e-01
1.684499999999999886e+01,8.786495632223882968e-01
1.685000000000000142e+01,8.651549256423995971e-01
1.685500000000000043e+01,8.848180424378723208e-01
1.685999999999999943e+01,9.285201101630755627e-01
1.686500000000000199e+01,9.725056522226502853e-01
1.687000000000000099e+01,9.951409384966372063e-01
1.687500000000000000e+01,9.932527648920193020e-01
1.687999999999999901e+01,9.815648045829017398e-01
1.688500000000000156e+01,9.770324254513989004e-01
1.689000000000000057e+01,9.845169608417738694e-01
1.689499999999999957e+01,9.953300005609296841e-01
1.689999999999999858e+01,9.982439208127413810e-01
1.690500000000000114e+01,9.916483043417592125e-01
1.691000000000000014e+01,9.841267625252743123e-01
1.691499999999999915e+01,9.842534063361370045e-01
1.692000000000000171e+01,9.917120460567188100e-01
1.692500000000000071e+01,9.983372927492719651e-01
1.692999999999999972e+01,9.972522367777651997e-01
1.693499999999999872e+01,9.901590986782937698e-01
1.694000000000000128e+01,9.848113796318622715e-01
1.694500000000000028e+01,9.863344896508232651e-01
1.694999999999999929e+01,9.923197302965552913e-01
1.695500000000000185e+01,9.961106043408793909e-01
1.696000000000000085e+01,9.941592804622291224e-01
1.696499999999999986e+01,9.894353820923964538e-01
1.696999999999999886e+01,9.874572399659764521e-01
1.697500000000000142e+01,9.901841016813601737e-01
1.698000000000000043e+01,9.945198074440573244e-01
1.698499999999999943e+01,9.961336604812645046e-01
1.699000000000000199e+01,9.940421394482323869e-01
1.699500000000000099e+01,9.910197904795680079e-01
1.700000000000000000e+01,9.899608305772189532e-01
1.700499999999999901e+01,9.911064761271515255e-01
1.701000000000000156e+01,9.927558459091301302e-01
1.701500000000000057e+01,9.935128987428286651e-01
1.701999999999999957e+01,9.934040721109951289e-01
1.702499999999999858e+01,9.929165460014325317e-01
1.703000000000000114e+01,9.918755271399815054e-01
1.703500000000000014e+01,9.903151231021845025e-01
1.703999999999999915e+01,9.895183221251847572e-01
1.704500000000000171e+01,9.908775108484659810e-01
1.705000000000000071e+01,9.938153137257826897e-01
1.705499999999999972e+01,9.953337130803285859e-01
1.705999999999999872e+01,9.927997166824268360e-01
1.706500000000000128e+01,9.877481579265894318e-01
1.707000000000000028e+01,9.852507708541636822e-01
1.707499999999999929e+01,9.885600817547982588e-01
1.708000000000000185e+01,9.949702463164635802e-01
1.708500000000000085e+01,9.975446773688085855e-01
1.708999999999999986e+01,9.922522159115294560e-01
1.709499999999999886e+01,9.834001351723052897e-01
1.710000000000000142e+01,9.799093701558243552e-01
1.710500000000000043e+01,9.859415089421572631e-01
1.710999999999999943e+01,9.958883912780405190e-01
1.711500000000000199e+01,9.989014718499176215e-01
1.712000000000000099e+01,9.898964831759682337e-01
1.712500000000000000e+01,9.757671898617483741e-01
1.712999999999999901e+01,9.686501589717153582e-01
1.713500000000000156e+01,9.735861320152288112e-01
1.714000000000000057e+01,9.834308096302486479e-01
1.714499999999999957e+01,9.856611468605603887e-01
1.715000000000000213e+01,9.752972009931166752e-01
1.715500000000000114e+01,9.609189051450000019e-01
1.716000000000000014e+01,9.570110226001027343e-01
1.716499999999999915e+01,9.701070683415833340e-01
1.717000000000000171e+01,9.905258950418537323e-01
1.717500000000000071e+01,9.983026548243654208e-01
1.717999999999999972e+01,9.812124779896362892e-01
1.718499999999999872e+01,9.473841153323210307e-01
1.719000000000000128e+01,9.207248682644907367e-01
1.719500000000000028e+01,9.242116974248077987e-01
1.719999999999999929e+01,9.589015936868019452e-01
1.720500000000000185e+01,9.929079813113701469e-01
1.721000000000000085e+01,9.756751122751474714e-01
1.721499999999999986e+01,8.676519675888427763e-01
1.721999999999999886e+01,6.671034479992915545e-01
1.722500000000000142e+01,4.264119288915007022e-01
1.723000000000000043e+01,2.374099309774935218e-01
1.723499999999999943e+01,1.782754799883881636e-01
1.724000000000000199e+01,2.681488165770101739e-01
1.724500000000000099e+01,4.663753624581604695e-01
1.725000000000000000e+01,6.971987239526823421e-01
1.725499999999999901e+01,8.821812909200485997e-01
1.726000000000000156e+01,9.779472826074486758e-01
1.726500000000000057e+01,9.939385451199831412e-01
1.726999999999999957e+01,9.720909299966303818e-01
1.727500000000000213e+01,9.523897704530495112e-01
1.728000000000000114e+01,9.527898892226094318e-01
1.728500000000000014e+01,9.688349339264632487e-01
1.728999999999999915e+01,9.863526181111177404e-01
1.729500000000000171e+01,9.952478752425624187e-01
1.730000000000000071e+01,9.944432563013391180e-01
1.730499999999999972e+01,9.888761611723311251e-01
1.730999999999999872e+01,9.844379947828922894e-01
1.731500000000000128e+01,9.843805243204349908e-01
1.732000000000000028e+01,9.884035645797170089e-01
1.732499999999999929e+01,9.936861472098403869e-01
1.733000000000000185e+01,9.966336915958886600e-01
1.733500000000000085e+01,9.951877599301877098e-01
1.733999999999999986e+01,9.906874838252971438e-01
1.734499999999999886e+01,9.870638753603894200e-01
1.735000000000000142e+01,9.876078477707914693e-01
1.735500000000000043e+01,9.921265435701671631e-01
1.735999999999999943e+01,9.965803275005927775e-01
1.736500000000000199e+01,9.960968232970007774e-01
1.737000000000000099e+01,9.895961219180861024e-01
1.737500000000000000e+01,9.814300493299905614e-01
1.737999999999999901e+01,9.785067015111461597e-01
1.738500000000000156e+01,9.846487726761391501e-01
1.739000000000000057e+01,9.946314093788846122e-01
1.739499999999999957e+01,9.937261142283699833e-01
1.740000000000000213e+01,9.656573125276527447e-01
1.740500000000000114e+01,9.038035426614285939e-01
1.741000000000000014e+01,8.206163659099482421e-01
1.741499999999999915e+01,7.478528515304500024e-01
1.742000000000000171e+01,7.194319718222370597e-01
1.742500000000000071e+01,7.486403634235322402e-01
1.742999999999999972e+01,8.210807316024419933e-01
1.743499999999999872e+01,9.046458186092893872e-01
1.744000000000000128e+01,9.670787840074623887e-01
1.744500000000000028e+01,9.939833057623670420e-01
1.744999999999999929e+01,9.943405545499356402e-01
1.745500000000000185e+01,9.876129146623284782e-01
1.746000000000000085e+01,9.866629311968855287e-01
1.746499999999999986e+01,9.916674738998305649e-01
1.746999999999999886e+01,9.960096824618592803e-01
1.747500000000000142e+01,9.958675561381361563e-01
1.748000000000000043e+01,9.937285102369557421e-01
1.748499999999999943e+01,9.937160446277661929e-01
1.749000000000000199e+01,9.961624829697531824e-01
1.749500000000000099e+01,9.978662327328207127e-01
1.750000000000000000e+01,9.966670399530019875e-01
1.750499999999999901e+01,9.943429260790959123e-01
1.751000000000000156e+01,9.942250050237226855e-01
1.751500000000000057e+01,9.967714985072635425e-01
1.751999999999999957e+01,9.989065814661359788e-01
1.752500000000000213e+01,9.978856798876275525e-01
1.753000000000000114e+01,9.948462515430105402e-01
1.753500000000000014e+01,9.935666219781474906e-01
1.753999999999999915e+01,9.957893556045870342e-01
1.754500000000000171e+01,9.989156403286518771e-01
1.755000000000000071e+01,9.990565074847779226e-01
1.755499999999999972e+01,9.958234881386801574e-01
1.755999999999999872e+01,9.930052714407520131e-01
1.756500000000000128e+01,9.940793048796148224e-01
1.757000000000000028e+01,9.978666649968701563e-01
1.757499999999999929e+01,9.997379770296059842e-01
1.758000000000000185e+01,9.971497112390079742e-01
1.758500000000000085e+01,9.929179056314372254e-01
1.758999999999999986e+01,9.920695277619226982e-01
1.759499999999999886e+01,9.957564151671898234e-01
1.760000000000000142e+01,9.995573588727211245e-01
1.760500000000000043e+01,9.985498178404493830e-01
1.760999999999999943e+01,9.933726623897629615e-01
1.761500000000000199e+01,9.898928929751553696e-01
1.762000000000000099e+01,9.923745949486044715e-01
1.762500000000000000e+01,9.980078646810004450e-01
1.762999999999999901e+01,9.996646655736324272e-01
1.763500000000000156e+01,9.943003827965744001e-01
1.764000000000000057e+01,9.872574423291951007e-01
1.764499999999999957e+01,9.866961650983181453e-01
1.765000000000000213e+01,9.937378830209828706e-01
1.765500000000000114e+01,9.998131599639135114e-01
1.766000000000000014e+01,9.955776222983367951e-01
1.766499999999999915e+01,9.824884267491598155e-01
1.767000000000000171e+01,9.735040781213306627e-01
1.767500000000000071e+01,9.797499399523510455e-01
1.767999999999999972e+01,9.954194138960779092e-01
1.768499999999999872e+01,9.973337910706496778e-01
1.769000000000000128e+01,9.627903785887310661e-01
1.769500000000000028e+01,8.913019776657629123e-01
1.769999999999999929e+01,8.105344774840155253e-01
1.770500000000000185e+01,7.597937524411471077e-01
1.771000000000000085e+01,7.637222491816215708e-01
1.771499999999999986e+01,8.169823965213813821e-01
1.771999999999999886e+01,8.907193210353607782e-01
1.772500000000000142e+01,9.533831959359716501e-01
1.773000000000000043e+01,9.887653221428148731e-01
1.773499999999999943e+01,9.996325329128123993e-01
1.774000000000000199e+01,9.985692806036920999e-01
1.774500000000000099e+01,9.963837832098658698e-01
1.775000000000000000e+01,9.968422368375823295e-01
1.775499999999999901e+01,9.986412818622921739e-01
1.776000000000000156e+01,9.997845966462799439e-01
1.776500000000000057e+01,9.998718670502499961e-01
1.776999999999999957e+01,9.996206305011968718e-01
1.777500000000000213e+01,9.995942771899466450e-01
1.778000000000000114e+01,9.997738032239253947e-01
1.778500000000000014e+01,9.999330174658885850e-01
1.778999999999999915e+01,9.999927684270288886e-01
1.779500000000000171e+01,9.999992164857842702e-01
1.780000000000000071e+01,9.999851166100657274e-01
1.780499999999999972e+01,9.999609416827195396e-01
1.780999999999999872e+01,9.999557949318942374e-01
1.781500000000000128e+01,9.999768590576438854e-01
1.782000000000000028e+01,9.999651313309638745e-01
1.782499999999999929e+01,9.998706056187998126e-01
1.783000000000000185e+01,9.997597198804223373e-01
1.783500000000000085e+01,9.997633876292993937e-01
1.783999999999999986e+01,9.998899454129517306e-01
1.784499999999999886e+01,9.999653312227094748e-01
1.785000000000000142e+01,9.998351887405476646e-01
1.785500000000000043e+01,9.995940214995528983e-01
1.785999999999999943e+01,9.995118637941682316e-01
1.786500000000000199e+01,9.996988714197634351e-01
1.787000000000000099e+01,9.999267859273393011e-01
1.787500000000000000e+01,9.998785139324093407e-01
1.787999999999999901e+01,9.995531670135633373e-01
1.788500000000000156e+01,9.993081415354411190e-01
1.789000000000000057e+01,9.994382110640668282e-01
1.789499999999999957e+01,9.997898154673369175e-01
1.790000000000000213e+01,9.999147060337940651e-01
1.790500000000000114e+01,9.996147474936440958e-01
1.791000000000000014e+01,9.992131099585113141e-01
1.791499999999999915e+01,9.991842267299736458e-01
1.792000000000000171e+01,9.995649377990152296e-01
1.792500000000000071e+01,9.998790617355231003e-01
1.792999999999999972e+01,9.997051665176681645e-01
1.793499999999999872e+01,9.992106859901970228e-01
1.794000000000000128e+01,9.989769609292292740e-01
1.794500000000000028e+01,9.992919003351393714e-01
1.794999999999999929e+01,9.997682780517676004e-01
1.795500000000000185e+01,9.997885198385632055e-01
1.796000000000000085e+01,9.992673729124903481e-01
1.796499999999999986e+01,9.987953306908187168e-01
1.796999999999999886e+01,9.989449554165722445e-01
1.797500000000000142e+01,9.995521011552307433e-01
1.798000000000000043e+01,9.998644149512856405e-01
1.798499999999999943e+01,9.994301924907542656e-01
1.799000000000000199e+01,9.986787520655486805e-01
1.799500000000000099e+01,9.984608237878648263e-01
1.800000000000000000e+01,9.990471266741863809e-01
1.800499999999999901e+01,9.997615403435278214e-01
1.801000000000000156e+01,9.997179035121568358e-01
1.801500000000000057e+01,9.988416667747539446e-01
1.801999999999999957e+01,9.979919334500195749e-01
1.802500000000000213e+01,9.980226179089901617e-01
1.803000000000000114e+01,9.988475450610765360e-01
1.803500000000000014e+01,9.995410577180464662e-01
1.803999999999999915e+01,9.992914879286630692e-01
1.804500000000000171e+01,9.980788213413633869e-01
1.805000000000000071e+01,9.963380308559617315e-01
1.805499999999999972e+01,9.941351257558128651e-01
1.805999999999999872e+01,9.910230900941736643e-01
1.806500000000000128e+01,9.869189093845276428e-01
1.807000000000000028e+01,9.829763922491914219e-01
1.807499999999999929e+01,9.812349007281871982e-01
1.808000000000000185e+01,9.831417963333499710e-01
1.808500000000000085e+01,9.882535322704717462e-01
1.808999999999999986e+01,9.942263008969151050e-01
1.809499999999999886e+01,9.981848456419810667e-01
1.810000000000000142e+01,9.985822534350584645e-01
1.810500000000000043e+01,9.961921292291786578e-01
1.810999999999999943e+01,9.934974070577798910e-01
1.811500000000000199e+01,9.929586510713184211e-01
1.812000000000000099e+01,9.952059480244023204e-01
1.812500000000000000e+01,9.982662838770335334e-01
1.812999999999999901e+01,9.987457421410081970e-01
1.813500000000000156e+01,9.946602929168409934e-01
1.814000000000000057e+01,9.878712132758131759e-01
1.814499999999999957e+01,9.835942106202397728e-01
1.815000000000000213e+01,9.862410310387406120e-01
1.815500000000000114e+01,9.943326885503075419e-01
1.816000000000000014e+01,9.994662420490181276e-01
1.816499999999999915e+01,9.921947427515416251e-01
1.817000000000000171e+01,9.716231736440532618e-01
1.817500000000000071e+01,9.501348097190822628e-01
1.817999999999999972e+01,9.461821492751097962e-01
1.818499999999999872e+01,9.673738966664460204e-01
1.819000000000000128e+01,9.954882299559071335e-01
1.819500000000000028e+01,9.871947198298040016e-01
1.819999999999999929e+01,8.964275282645260967e-01
1.820500000000000185e+01,7.078350379806103154e-01
1.821000000000000085e+01,4.583628016015482975e-01
1.821499999999999986e+01,2.298436389837006377e-01
1.821999999999999886e+01,1.131878184645322971e-01
1.822500000000000142e+01,1.610521032590756518e-01
1.823000000000000043e+01,3.561044919854097768e-01
1.823499999999999943e+01,6.176938012262396249e-01
1.824000000000000199e+01,8.456881092547613443e-01
1.824500000000000099e+01,9.732246704588063402e-01
1.825000000000000000e+01,9.945689481538527721e-01
1.825499999999999901e+01,9.546762416717629041e-01
1.826000000000000156e+01,9.131914083310266328e-01
1.826500000000000057e+01,9.071039843098397393e-01
1.826999999999999957e+01,9.349583014105948831e-01
1.827500000000000213e+01,9.712699538843927449e-01
1.828000000000000114e+01,9.924827143489931558e-01
1.828500000000000014e+01,9.894952764804689771e-01
1.828999999999999915e+01,9.657036388496303969e-01
