tau_us,P_x,baseline
2.2853597005208335,0.882967007067643,0.882967007067643
2.290445963541667,0.882907067361582,0.882907067361582
2.2955322265625,0.8828445235608099,0.8828445235608099
2.3006184895833335,0.8760969086583421,0.8827793441239987
2.305704752604167,0.8581052053822886,0.8827115004125655
2.310791015625,0.8577964876161512,0.882640963721103
2.3158772786458335,0.8755847240248683,0.8825677050981411
2.320963541666667,0.8381289564759583,0.8824916953437647
2.3260498046875,0.8675135750144645,0.8824129051882292
2.3311360677083335,0.8790935158955132,0.8823313049181626
2.336222330729167,0.8822468646711996,0.8822468646711996
2.34130859375,0.8443944465857267,0.8821595545525973
2.3463948567708335,0.8820693452251882,0.8820693452251882
2.351481119791667,0.8819762069741542,0.8819762069741542
2.3565673828125,0.881880111068552,0.881880111068552
2.3616536458333335,0.8627128296076915,0.8817810329003404
2.366739908854167,0.8816172549595757,0.8816789521250351
2.371826171875,0.88157384820747,0.88157384820747
2.3769124348958335,0.8761924515737007,0.8814657006118616
2.381998697916667,0.857773558187406,0.8813544893784923
2.3870849609375,0.8758663668390191,0.8812401944949116
2.3921712239583335,0.8593378236560285,0.8811227957128601
2.397257486979167,0.8571579619351324,0.8810022727303396
2.40234375,0.8808786050275026,0.8808786050275026
2.4074300130208335,0.8807517718460582,0.8807517718460582
2.412516276041667,0.8806217534780216,0.8806217534780216
2.4176025390625,0.8804885308938897,0.8804885308938897
2.4226888020833335,0.8725345175618078,0.8803520857571138
2.427775065104167,0.822623251089897,0.8802124017218433
2.432861328125,0.8065488006814803,0.8800694623640519
2.4379475911458335,0.845377233523787,0.8799232506838218
2.443033854166667,0.8736815014890239,0.8797737489460288
2.4481201171875,0.8796209390700882,0.8796209390700882
2.4532063802083335,0.8794648029144929,0.8794648029144929
2.458292643229167,0.8706180984124285,0.879305324446392
2.46337890625,0.879142487780838,0.879142487780838
2.4684651692708335,0.8789762769460113,0.8789762769460113
2.473551432291667,0.8788066764146926,0.8788066764146926
2.4786376953125,0.8727332001112358,0.8786336719277474
2.4837239583333335,0.8707606478647136,0.8784572493132828
2.488810221354167,0.878277394340401,0.878277394340401
2.493896484375,0.878094092701238,0.878094092701238
