tau_us,P_x
3.175455729166667,0.6378662842683782
3.1805419921875,0.6717874836466378
3.1856282552083335,0.6775712390071695
3.190714518229167,0.7670467997742011
3.19580078125,0.7655674925178066
3.2008870442708335,0.8155919157854602
3.205973307291667,0.7767441952265264
3.2110595703125,0.909793859741386
3.2161458333333335,0.7796730587538181
3.221232096354167,0.8846540476230617
3.226318359375,0.8703060266266052
3.2314046223958335,0.8838687489592958
3.236490885416667,0.8229048421140347
3.2415771484375,0.7747883684720752
3.2466634114583335,0.7417618450591432
3.251749674479167,0.6697610729347031
3.2568359375,0.665987504612226
3.2619222005208335,0.5926094028913702
3.267008463541667,0.6106512322687037
3.2720947265625,0.7558908950053337
3.2771809895833335,0.8116499506236547
3.282267252604167,0.8870791181228097
3.287353515625,0.8974784826161305
3.2924397786458335,0.9082782501911482
3.297526041666667,0.8918819218633531
3.3026123046875,0.9395469078461801
3.3076985677083335,0.9833258857916571
3.312784830729167,0.9641787263970141
3.31787109375,1.0
3.3229573567708335,1.0
3.328043619791667,0.9638347169589347
3.3331298828125,1.0
3.3382161458333335,0.9688547686559552
3.343302408854167,0.943948299648418
3.348388671875,0.9676325162495939
3.3534749348958335,0.9984988243915857
3.358561197916667,0.9691654322436618
3.3636474609375,1.0
3.3687337239583335,0.8920625972375381
3.373819986979167,0.9749046392087086
3.37890625,0.9867645988484047
3.3839925130208335,1.0
3.389078776041667,1.0
3.3941650390625,0.9415732475481593
3.3992513020833335,0.9068503674092121
3.404337565104167,1.0
3.409423828125,0.9085515640355442
3.4145100911458335,1.0
3.419596354166667,0.8844221429821698
3.4246826171875,1.0
3.4297688802083335,1.0
3.434855143229167,1.0
3.43994140625,1.0
3.4450276692708335,0.9175496658887898
3.450113932291667,0.9717632360177598
3.4552001953125,0.9708619956884964
3.4602864583333335,0.9980112458890503
3.465372721354167,0.9996625831695315
3.470458984375,0.9485855450919378
3.4755452473958335,1.0
3.480631510416667,0.9450941323599643
3.4857177734375,0.9965755923265014
3.4908040364583335,0.9420966844061771
3.495890299479167,0.963598489757208
3.5009765625,0.9930025290378446
3.5060628255208335,1.0
3.511149088541667,0.9427141581966646
3.5162353515625,1.0
3.5213216145833335,1.0
3.526407877604167,0.9132348981046579
3.531494140625,1.0
3.5365804036458335,0.9368568815803857
3.541666666666667,0.9581804569139838
3.5467529296875,1.0
3.5518391927083335,0.946569048988646
3.556925455729167,0.9670832417696338
3.56201171875,0.9631258905460762
3.5670979817708335,1.0
3.572184244791667,0.9735855585579233
3.5772705078125,0.977802384178243
3.5823567708333335,0.9927795884959427
3.587443033854167,1.0
3.592529296875,0.985638260837454
3.5976155598958335,0.9947225368743021
3.602701822916667,1.0
3.6077880859375,1.0
3.6128743489583335,0.9961558903213689
3.617960611979167,1.0
3.623046875,0.9440913712324636
3.6281331380208335,1.0
3.633219401041667,1.0
3.6383056640625,0.9869412651199843
3.6433919270833335,1.0
3.648478190104167,1.0
3.653564453125,1.0
3.6586507161458335,0.9638204551853871
3.663736979166667,0.9751092385533005
3.6688232421875,1.0
3.6739095052083335,0.9963565747275605
3.678995768229167,1.0
3.68408203125,0.944395689905316
3.6891682942708335,0.9585330478350172
3.694254557291667,0.9244459784314838
3.6993408203125,0.8808832689127984
3.7044270833333335,0.9284002776832639
3.709513346354167,0.9693567593287031
3.714599609375,0.9550773712348267
3.7196858723958335,0.9922551302641635
3.724772135416667,1.0
3.7298583984375,1.0
3.7349446614583335,0.9322250091311601
3.740030924479167,0.9654780845138284
3.7451171875,1.0
3.7502034505208335,1.0
3.755289713541667,1.0
3.7603759765625,0.9848376108004321
3.7654622395833335,1.0
